movie_id,predictions
26363125,0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0
26525959,1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0
28410965,1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
30885871,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
31120905,1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0
29785,0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0
399725,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
512161,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
729979,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
1159454,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2462597,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
2523915,1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
2561398,1 0 0 1 0 1 1 0 0 0 1 1 1 0 1 1 0 1 0 0
4626310,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
4644114,0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0
5148040,0 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1 0 1 1 1
5184523,1 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0
5346664,0 1 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1
8050436,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
9677936,1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1
9912115,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
12836960,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0
12979849,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
14055139,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
14537381,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
14769428,1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0
16166605,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
17178335,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0
17208834,0 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 0 1 1
19898489,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
21225053,0 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1
23093539,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
23123057,1 0 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0
23240836,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
25159111,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
25248397,0 1 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 1
26736410,1 0 1 0 1 1 1 0 0 0 1 1 0 0 1 1 0 1 1 0
28597189,1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0
29771645,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0
29839198,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
30552508,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0
30623023,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0
32821760,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
35279631,0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 0
35356742,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
35741274,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0
35875851,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
42993,0 1 0 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 0 1
62689,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
422428,1 1 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1
1157009,1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
1191975,1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1919203,0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
1969294,0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
2130880,1 1 0 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 1 1
3267654,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3412648,0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0
3769721,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4841603,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
5862072,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
5990251,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
8312012,0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0
8377856,1 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 1
8945770,0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 0 1 1
10640523,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0
11188284,0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
11450820,1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0
12761104,1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 1
12954957,1 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1
17390669,1 1 0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1
17510112,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
18243294,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19654512,1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0
20632792,0 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1
21055071,1 1 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 1
21972505,0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1
22845523,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
24634376,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24649965,1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
25012178,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
25616094,1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0
25807103,1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0
26003499,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
26523292,1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0
27527158,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
30865545,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
31025059,1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 1 1 0
77619,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
193847,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
483274,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
1247973,0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
1623252,1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
1769207,1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0
2031886,0 1 0 1 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 1
2229894,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
3016738,1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
3419442,1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0
4098741,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
4280890,1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0
4399322,0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1
4986536,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
5221717,0 1 0 1 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
5682277,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
5885921,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
6076089,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
8545243,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
9609346,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9652081,1 1 0 1 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1
9885736,0 1 0 1 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 1
10219034,1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
10843767,1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
11120865,1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0
11735332,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
13893715,1 1 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1
13956883,0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1
15114362,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
17856211,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
19063107,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
19800026,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
20927374,1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
22491070,1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
23015540,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
23624423,1 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 1
24173081,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0
24265023,1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 1
28646493,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
28951480,1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0 0 1
29309335,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
31403303,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
31588496,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
32070681,1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0
35588517,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1
250699,1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0
392998,1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
957792,0 1 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1
962010,0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 1 1 0 0
1881853,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
2240278,0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2332634,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
2523070,0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0
2642623,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
3151839,0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
3339851,0 1 0 1 1 0 1 0 0 0 0 1 1 0 0 1 1 1 0 1
3676302,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0
3781605,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
3822677,1 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1
4769447,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
4852728,0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0
5060788,1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 1 1
5109530,0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
5123756,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
5916161,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
6007108,0 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0
7251829,1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 1 1 0
8077258,0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 0 1 0 0
8723600,0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
9168916,1 1 1 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1
10527038,1 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0
11028531,1 1 0 1 0 1 1 1 0 0 1 0 0 1 1 1 0 0 1 1
11095312,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
13911381,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
15962521,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
17550887,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0
19035964,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
19859269,1 0 0 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 1 0
20391295,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
20954169,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
21234681,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
24160453,0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1
25948781,1 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1
27663923,1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0
28335578,1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
31474893,1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0
31657529,0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 1
32956666,1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
33398373,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
34287962,0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 1
35195870,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
686066,0 1 0 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0
805496,0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
1096473,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1591874,0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
2493274,1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 1 1
2555226,0 1 0 1 0 0 1 1 0 1 1 0 0 1 0 1 0 0 0 1
2648352,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
2970602,0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0
3030582,0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0
3043729,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3312337,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
3927125,0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1
5352769,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0
5731328,1 0 0 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0
6035884,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
6476067,0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7074438,1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
8357964,1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
9040490,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9644100,0 0 0 1 1 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0
10797643,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
10799612,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
11451733,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
11937252,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
13278422,1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 0 0
13455076,1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0
14529359,1 0 1 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0
14794717,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
15662990,0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
16262723,0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0
16619779,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
17807144,1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
18482025,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
19425978,0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0
20533088,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1
20611380,0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 0 1
23355005,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
23683008,1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0
24785258,1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0
25917990,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 1 1
28150094,0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0
30240950,1 1 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0
31563699,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
31612089,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
31963128,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
34953569,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1
35953252,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
36225633,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
7906,0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 0
337740,0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1
487300,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
680006,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1472852,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
1828138,0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1
1957162,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2002104,0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1
2151087,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
2266430,0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0 0
3520927,0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1
4305147,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
4518378,0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
4978691,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
6627148,0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0
7447003,1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
8612952,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9505271,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
10639879,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
11589529,1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1
11956039,1 0 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
12556506,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
12573497,0 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 0
18589876,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
22415023,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
23620074,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
23687725,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
26299458,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
26720310,0 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1
28173243,1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
29641798,0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
29642697,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0
31198949,1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
31775043,0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
31970809,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
33010737,0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0
33887035,0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1
34992096,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
35071703,1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1 0
67417,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
565879,0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0
701781,0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0
1494429,0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 1 1
1530085,1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0
2002258,0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 0 1
2111318,0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
2120494,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2133173,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2314090,1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0
2665467,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4038173,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
5052220,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
5179089,1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
6100131,0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0
6149341,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
6690287,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1
7029299,1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 1 0
7122662,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
7494939,0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0
7854008,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
8400375,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
11977088,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
16166305,0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
18766380,0 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 0
19139672,0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
19422338,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
20533306,1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0
21287122,1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0
21788853,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22983782,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
23527179,0 0 0 0 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 0
25505873,0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1
25595854,0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
26277570,0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1
27947243,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
29112615,0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
30468968,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
18230,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
73372,1 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 1
133688,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0
145359,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
404122,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
594422,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
1130769,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1291589,0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 0 1 1
1295735,1 1 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0
2314753,1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 0
4018958,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
4519654,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
7153190,1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1
9556173,0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
9930507,0 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 1 0 1 1
